date,side,position,player,team,result,firstbloodkill,firstbloodvictim,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dpm,damageshare,wpm,wcpm,earned_gpm,cspm,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,damagetakenperminute,damagemitigatedperminute,kd,apm,mkoj_pm,mkej_pm,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
9/22/2019 17:38,1,top,HiRit,LDLC OL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9063,0.190807,0.5934,0.1562,169.7553,6.5591,4534.0,89.0,460.0,-18.0,14.0,6621.0,126.0,31.0,-398.0,8.0,0.0,0.0,0.0,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/22/2019 17:38,1,jng,Djoko,LDLC OL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4227,0.28529699999999997,0.4373,0.1562,197.0224,5.1848,3856.0,71.0,354.0,478.0,10.0,5983.0,102.0,701.0,353.0,14.0,0.0,0.0,1.0,0.28,3.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 17:38,1,mid,Eika,LDLC OL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.8444,0.190132,0.5934,0.1562,264.3311,7.9646,4882.0,97.0,495.0,145.0,2.0,7357.0,147.0,-263.0,-352.0,-1.0,0.0,0.0,1.0,0.19,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 17:38,1,bot,Comp,LDLC OL,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.4388,0.26558400000000004,0.4373,0.2499,309.5888,8.8704,3327.0,87.0,-79.0,190.0,-7.0,4918.0,126.0,-175.0,-733.0,-8.0,0.0,0.0,3.0,0.16,0.56,0.22,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/22/2019 17:38,1,sup,Steeelback,LDLC OL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1629,0.0681796,1.8116,0.3748,108.6622,1.2493,2263.0,16.0,-68.0,-377.0,1.0,3985.0,25.0,-64.0,-317.0,-3.0,0.0,0.0,0.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 17:38,0,team,0,Berlin International Gaming,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1437.4388,0.0,3.3108,1.1869,1279.3649,31.265,18444.0,340.0,-1162.0,-418.0,-20.0,30311.0,516.0,-230.0,1447.0,-10.0,0.0,0.0,1.1818,1.22,4.15,0.37,0.0,0.0,0.0,-1.0,2.0,7.0,2.0
9/22/2019 17:38,1,team,0,LDLC OL,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1571.7751,0.0,3.873,1.0932,1049.2972,29.8282,18862.0,360.0,1162.0,418.0,20.0,28864.0,526.0,230.0,-1447.0,10.0,0.0,0.0,0.8462,1.03,4.09,0.34,0.0,0.0,0.0,1.0,-2.0,-7.0,-2.0
9/22/2019 18:29,0,top,Agresivoo,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.443,0.384482,0.4304,0.0,322.5063,9.2658,4053.0,63.0,240.0,-273.0,-13.0,7433.0,117.0,1063.0,560.0,-6.0,0.0,0.0,0.0,0.05,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,0,jng,Cinkrof,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.130073,1.2911,0.7848,138.7595,4.9114,3276.0,57.0,58.0,-154.0,1.0,4789.0,82.0,-759.0,-823.0,-5.0,0.0,0.0,0.0,0.05,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,0,mid,Matislaw,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.9367,0.172271,0.2532,0.2025,245.1392,10.2532,4973.0,94.0,96.0,224.0,-4.0,8168.0,158.0,-227.0,973.0,12.0,0.0,0.0,0.0,0.03,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,0,bot,Lucker,devils.one,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.48100000000001,0.07407530000000001,0.9620000000000001,0.3291,211.9241,6.7089,2794.0,74.0,-409.0,-763.0,-22.0,4361.0,108.0,-1256.0,-1604.0,-43.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/22/2019 18:29,0,sup,Erdote,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.6076,0.239098,1.6456,0.3544,108.7595,1.5949,2735.0,16.0,362.0,399.0,3.0,4061.0,29.0,505.0,549.0,5.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,1,top,Bando,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2785,0.19476300000000002,0.4557,0.2025,291.3671,8.962,4326.0,76.0,-240.0,273.0,13.0,6873.0,123.0,-1063.0,-560.0,6.0,0.0,0.0,3.0,0.05,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,1,jng,Nji,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0633,0.08989839999999999,1.1392,0.5316,233.9241,6.3038,3430.0,56.0,-58.0,154.0,-1.0,5612.0,87.0,759.0,823.0,5.0,0.0,0.0,3.0,0.08,2.63,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,1,mid,MagiFelix,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.6203,0.338898,0.48100000000000004,0.2785,265.3671,8.8354,4749.0,98.0,-96.0,-224.0,4.0,7195.0,146.0,227.0,-973.0,-12.0,0.0,0.0,0.0,0.2,0.61,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,1,bot,xMatty,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2658,0.311634,0.48100000000000004,0.5316,364.3038,10.4304,3557.0,96.0,409.0,763.0,22.0,5965.0,151.0,1256.0,1604.0,43.0,0.0,0.0,4.0,0.13,0.91,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/22/2019 18:29,1,sup,Ronaldo,Fnatic Rising,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9241,0.0648069,1.3924,0.48100000000000004,85.8987,1.2405,2336.0,13.0,-362.0,-399.0,-3.0,3512.0,24.0,-505.0,-549.0,-5.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 18:29,0,team,0,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1491.4684,0.0,4.5823,1.6709,1027.038,32.7342,17831.0,304.0,347.0,-567.0,-35.0,28812.0,494.0,-674.0,-345.0,-37.0,0.0,0.0,0.3,0.2,3.92,0.0,-4.0,-3.0,-1.0,-1.0,-2.0,-8.0,-3.0
9/22/2019 18:29,1,team,0,Fnatic Rising,1,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1480.1519,0.0,3.9494,2.0253,1240.8101,35.7722,18398.0,339.0,-347.0,567.0,35.0,29157.0,531.0,674.0,345.0,37.0,0.0,0.0,3.3333,0.53,4.28,0.86,4.0,3.0,1.0,1.0,2.0,8.0,3.0
9/22/2019 19:44,0,top,Bando,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0099,0.28184499999999996,0.3644,0.1657,264.9807,7.3882,4684.0,84.0,-127.0,161.0,-8.0,7254.0,124.0,-640.0,187.0,-21.0,0.0,0.0,4.0,0.4,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,0,jng,Nji,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.6008,0.0823927,0.5632,0.3644,186.0298,5.1353,2856.0,51.0,-38.0,-526.0,-5.0,4824.0,79.0,95.0,66.0,4.0,0.0,0.0,0.0,0.46,2.95,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,0,mid,MagiFelix,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.783,0.293061,0.3313,0.2319,369.0779,8.2165,4439.0,88.0,256.0,-163.0,13.0,6973.0,141.0,1698.0,-471.0,20.0,0.0,0.0,10.0,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,0,bot,xMatty,Fnatic Rising,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0315,0.276998,0.4638,0.2982,347.3771,10.6019,3394.0,89.0,268.0,453.0,4.0,5554.0,136.0,-496.0,229.0,10.0,0.0,0.0,5.0,0.3,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/22/2019 19:44,0,sup,Ronaldo,Fnatic Rising,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6897,0.0657031,1.1596,0.5632,127.4544,0.7289,2321.0,2.0,-136.0,-326.0,-15.0,3523.0,6.0,138.0,-25.0,-16.0,0.0,0.0,0.0,0.56,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,1,top,Agresivoo,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.2468,0.155353,0.4638,0.0663,215.3838,8.7465,4523.0,92.0,127.0,-161.0,8.0,7067.0,145.0,640.0,-187.0,21.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,1,jng,Cinkrof,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4655,0.0941811,1.2258,0.4307,119.9337,3.3793,3382.0,56.0,38.0,526.0,5.0,4758.0,75.0,-95.0,-66.0,-4.0,0.0,0.0,0.25,0.07,1.99,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,1,mid,Matislaw,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.8863,0.335865,0.4638,0.0994,157.8686,6.593,4602.0,75.0,-256.0,163.0,-13.0,7444.0,121.0,-1698.0,471.0,-20.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,1,bot,Lucker,devils.one,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0243,0.34234000000000003,0.265,0.1657,313.2192,10.0055,2941.0,85.0,-268.0,-453.0,-4.0,5325.0,126.0,496.0,-229.0,-10.0,0.0,0.0,1.0,0.03,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/22/2019 19:44,1,sup,Erdote,devils.one,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.1419,0.07225980000000001,1.6565,0.1988,48.603,1.0602,2647.0,17.0,136.0,326.0,15.0,3548.0,22.0,-138.0,25.0,16.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/22/2019 19:44,0,team,0,Fnatic Rising,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1852.1149,0.0,2.8824,1.6234,1294.9199,32.0707,17694.0,314.0,223.0,-401.0,-11.0,28128.0,486.0,795.0,-14.0,-3.0,0.0,0.0,6.3333,2.02,3.81,0.5,2.0,2.0,0.0,1.0,1.0,8.0,2.0
9/22/2019 19:44,1,team,0,devils.one,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.7648,0.0,4.0751,0.9608,855.0083,29.7846,18095.0,325.0,-223.0,401.0,11.0,28142.0,489.0,-795.0,14.0,3.0,0.0,0.0,0.1579,0.17,3.55,0.53,-2.0,-2.0,0.0,-1.0,-1.0,-8.0,-2.0
9/28/2019 9:31,0,top,WhiteKnight,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.586,0.161097,0.4948,0.2639,221.7592,7.8835,4677.0,88.0,-97.0,-81.0,1.0,6981.0,127.0,-274.0,-487.0,-5.0,0.0,0.0,0.0,0.26,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,0,jng,Don Arts,Berlin International Gaming,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.762,0.092125,1.0555,0.3628,229.6427,5.4755,3165.0,57.0,315.0,-194.0,-1.0,5267.0,89.0,437.0,19.0,-1.0,0.0,0.0,0.5,0.43,3.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,0,mid,ZaZee,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.7141,0.31555500000000003,0.6267,0.099,364.519,8.873,4605.0,85.0,-77.0,-108.0,-5.0,7508.0,144.0,295.0,22.0,0.0,0.0,0.0,10.0,0.1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,0,bot,Carzzy,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.6119,0.223755,0.5607,0.3958,314.4145,9.9615,3230.0,88.0,226.0,432.0,10.0,5036.0,134.0,294.0,-326.0,-3.0,0.0,0.0,3.0,0.16,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/28/2019 9:31,0,sup,labrov,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.5937,0.20746799999999999,1.1875,0.3628,127.3227,0.4288,2538.0,1.0,187.0,-466.0,-18.0,3638.0,5.0,-103.0,-813.0,-23.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,1,top,Tolkin,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.8191,0.236898,0.5937,0.066,184.0902,8.1803,4758.0,87.0,97.0,81.0,-1.0,7468.0,132.0,274.0,487.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,1,jng,Shad0w,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9676,0.17949600000000002,0.4618,0.7916,174.5574,5.3766,3359.0,58.0,-315.0,194.0,1.0,5248.0,90.0,-437.0,-19.0,1.0,0.0,0.0,0.25,0.07,3.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,1,mid,Nite,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.8879,0.291244,0.4948,0.033,280.8356,9.9285,4713.0,90.0,77.0,108.0,5.0,7486.0,144.0,-295.0,-22.0,0.0,0.0,0.0,1.0,0.07,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,1,bot,Asza,mousesports,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6229,0.162027,0.3628,0.2309,206.4541,8.3782,2798.0,78.0,-226.0,-432.0,-10.0,5362.0,137.0,-294.0,326.0,3.0,0.0,0.0,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/28/2019 9:31,1,sup,Kaiser,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0132,0.130334,1.3524,0.5937,118.8785,1.5173,3004.0,19.0,-187.0,466.0,18.0,4451.0,28.0,103.0,813.0,23.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 9:31,0,team,0,Berlin International Gaming,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2027.2677,0.0,3.9252,1.4843,1257.5921,32.6223,18215.0,319.0,554.0,-417.0,-13.0,28430.0,499.0,649.0,-1585.0,-32.0,0.0,0.0,2.6667,1.29,4.29,0.16,2.0,2.0,0.0,1.0,0.0,5.0,1.0
9/28/2019 9:31,1,team,0,mousesports,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.3106,0.0,3.2655,1.7152,964.7499,33.381,18632.0,332.0,-554.0,417.0,13.0,30015.0,531.0,-649.0,1585.0,32.0,0.0,0.0,0.375,0.33,4.52,0.3,-2.0,-2.0,0.0,-1.0,0.0,-5.0,-1.0
9/28/2019 10:43,0,top,Tolkin,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.3901,0.218795,0.5805,0.1625,228.7848,7.7322,4736.0,87.0,-10.0,-139.0,-3.0,7199.0,133.0,-81.0,-30.0,1.0,0.0,0.0,0.5,0.02,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/28/2019 10:43,0,jng,Shad0w,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.8963,0.150364,0.4644,0.9288,184.4814,5.8514,3328.0,63.0,323.0,-248.0,8.0,5688.0,98.0,384.0,-121.0,11.0,0.0,0.0,0.2,0.12,3.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,0,mid,Nite,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.4721,0.27815700000000004,0.4412,0.3947,298.5372,9.3576,4311.0,78.0,-1219.0,-890.0,-16.0,7191.0,131.0,-1462.0,-763.0,-20.0,0.0,0.0,2.0,0.12,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,0,bot,Asza,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.5,0.262755,0.2322,0.1161,258.5062,9.1486,3544.0,81.0,650.0,561.0,10.0,6082.0,136.0,532.0,663.0,16.0,0.0,0.0,0.6667,0.07,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/28/2019 10:43,0,sup,Kaiser,mousesports,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5155,0.089928,1.7183,0.6269,123.3669,1.9969,2563.0,14.0,151.0,9.0,-4.0,3729.0,25.0,220.0,-344.0,-1.0,0.0,0.0,0.3333,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,1,top,WhiteKnight,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.9907,0.251241,0.4412,0.3483,283.5604,8.4985,4875.0,90.0,10.0,139.0,3.0,7229.0,132.0,81.0,30.0,-1.0,0.0,0.0,5.0,0.02,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/28/2019 10:43,1,jng,Don Arts,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.9458,0.186871,1.161,0.4876,213.3437,5.7353,3576.0,55.0,-323.0,248.0,-8.0,5809.0,87.0,-384.0,121.0,-11.0,0.0,0.0,1.0,0.23,3.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,1,mid,ZaZee,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.8746,0.236992,0.6037,0.2786,338.3359,9.9149,5201.0,94.0,1219.0,890.0,16.0,7954.0,151.0,1462.0,763.0,20.0,0.0,0.0,1.3333,0.33,0.44,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,1,bot,Carzzy,Berlin International Gaming,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.3235,0.213546,0.4412,0.1858,302.6935,8.7539,2983.0,71.0,-650.0,-561.0,-10.0,5419.0,120.0,-532.0,-663.0,-16.0,0.0,0.0,2.3333,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/28/2019 10:43,1,sup,labrov,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.3328,0.111349,1.6718,0.4412,158.8467,1.9737,2554.0,18.0,-151.0,-9.0,4.0,4073.0,26.0,-220.0,344.0,1.0,0.0,0.0,1.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 10:43,0,team,0,mousesports,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2140.774,0.0,3.4365,2.2291,1093.6765,34.0867,18482.0,323.0,-105.0,-707.0,-5.0,29889.0,523.0,-407.0,-595.0,7.0,0.0,0.0,0.55,0.53,4.16,0.3,-4.0,-3.0,-1.0,-1.0,0.0,-5.0,-2.0
9/28/2019 10:43,1,team,0,Berlin International Gaming,1,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2113.4675,0.0,4.3189,1.7415,1296.7802,34.8762,19189.0,328.0,105.0,707.0,5.0,30484.0,516.0,407.0,595.0,-7.0,0.0,0.0,1.8182,1.04,4.2,0.6,4.0,3.0,1.0,1.0,0.0,5.0,2.0
9/28/2019 11:55,0,top,Tolkin,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.5551,0.17823599999999998,0.5579999999999999,0.2349,215.2717,8.3113,4242.0,84.0,389.0,-218.0,9.0,6741.0,120.0,509.0,-206.0,2.0,0.0,0.0,0.25,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,0,jng,Shad0w,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5859,0.20285699999999998,0.4405,0.7636,199.0015,5.2863,2965.0,53.0,-545.0,-619.0,-11.0,4809.0,81.0,-1216.0,-1638.0,-23.0,0.0,0.0,0.8,0.06,3.41,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,0,mid,Nite,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0822,0.141351,0.3818,0.1175,215.301,7.9883,4577.0,80.0,-1114.0,-202.0,-10.0,7113.0,132.0,-1392.0,-271.0,-17.0,0.0,0.0,1.0,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/28/2019 11:55,0,bot,Asza,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.5844,0.392727,0.2937,0.2349,270.4258,9.5154,3335.0,86.0,367.0,-104.0,18.0,5650.0,129.0,88.0,-173.0,16.0,0.0,0.0,3.0,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,0,sup,Kaiser,mousesports,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4787,0.0848293,1.8502,0.6755,98.8546,1.8502,2544.0,15.0,250.0,125.0,-3.0,3868.0,26.0,100.0,-122.0,-7.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,1,top,WhiteKnight,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0411,0.26159299999999996,0.5286,0.2643,284.7871,8.4875,4460.0,75.0,-389.0,218.0,-9.0,6947.0,118.0,-509.0,206.0,-2.0,0.0,0.0,2.5,0.18,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,1,jng,Don Arts,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3789,0.182025,0.9985,0.3524,259.9413,6.5198,3584.0,64.0,545.0,619.0,11.0,6447.0,104.0,1216.0,1638.0,23.0,0.0,0.0,1.3333,0.32,3.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,1,mid,ZaZee,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.6887,0.325204,0.5874,0.3524,345.3157,9.5742,4779.0,90.0,1114.0,202.0,10.0,7384.0,149.0,1392.0,271.0,17.0,0.0,0.0,5.0,0.21,0.62,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/28/2019 11:55,1,bot,Carzzy,Berlin International Gaming,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1527,0.157449,0.4112,0.2643,260.1175,8.4875,3439.0,68.0,-367.0,104.0,-18.0,5823.0,113.0,-88.0,173.0,-16.0,0.0,0.0,1.0,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,1,sup,labrov,Berlin International Gaming,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.6784,0.0737283,1.6153,0.4993,133.7739,1.9677,2419.0,18.0,-250.0,-125.0,3.0,3990.0,33.0,-100.0,122.0,7.0,0.0,0.0,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/28/2019 11:55,0,team,0,mousesports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.2863,0.0,3.5242,2.0264,998.7959,32.9515,17663.0,318.0,-653.0,-1018.0,3.0,28181.0,488.0,-1911.0,-2410.0,-29.0,0.0,0.0,0.7059,0.62,4.2,0.21,-5.0,-5.0,0.0,-1.0,-1.0,-6.0,-1.0
