player,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
Naul,0.9987754669926967,1.42141456134516,0.3309783638857198,0.5532221011936838,0.9541028726789539,0.8588789850171842,0.9345698187412366,0.8573891352498313,0.9736325293415562,0.9814450591438786,3.057608546365053,3.0574864758197227,0.0001220705453305327,0.7177579700343688,0.815233020047985,10.37208279543048,2.3586974661122113
Bigkoro,0.9987754669926967,1.42141456134516,0.3309783638857198,0.5532221011936838,0.9541028726789539,0.8588789850171842,0.9345698187412366,0.8573891352498313,0.9736325293415562,0.9814450591438786,3.057608546365053,3.0574864758197227,0.0001220705453305327,0.7177579700343688,0.815233020047985,10.37208279543048,2.3586974661122113
Palette,0.9987754669926967,1.42141456134516,0.3309783638857198,0.5532221011936838,0.9541028726789539,0.8588789850171842,0.9345698187412366,0.8573891352498313,0.9736325293415562,0.9814450591438786,3.057608546365053,3.0574864758197227,0.0001220705453305327,0.7177579700343688,0.815233020047985,10.37208279543048,2.3586974661122113
Porrabox,0.01953125,0.0,0.06640625,0.0,0.25,0.25,0.0078125,0.09375,0.578125,0.015625,-2.140625,-2.140625,0.0,-0.49609375,-1.46875,-8.57421875,-2.4453125
Kriss,0.3536985318478756,0.26141643774280965,0.009041071003714762,0.004406460104291909,0.1799412180012041,0.09371859856264564,0.26116780377380167,0.32372347483050135,0.4484501411053827,0.31563764282148554,-1.2947698316859544,-1.2791753492640794,-0.007781982421875,-0.8125622953038985,-0.47784830191170613,-1.9829868198259177,0.11408297218541463
Cruzher,0.01953125,0.0,0.06640625,0.0,0.25,0.25,0.0078125,0.09375,0.578125,0.015625,-2.140625,-2.140625,0.0,-0.49609375,-1.46875,-8.57421875,-2.4453125
rubeN,0.01953125,0.0,0.06640625,0.0,0.25,0.25,0.0078125,0.09375,0.578125,0.015625,-2.140625,-2.140625,0.0,-0.49609375,-1.46875,-8.57421875,-2.4453125
woofi,0.6632157603744417,0.00012284889817237854,0.29687500023283064,0.6262912787497044,0.0390706064645201,0.0632337408605963,0.12121731066145003,0.35852992557920516,0.09778016968630254,0.06653767940588295,-1.3838877277448773,-1.2551045613363385,-0.12487691640853882,-0.8675510722678155,-1.3082931425888091,-5.694288987200707,-2.0641345630865544
CARITATRISTE,0.470703125,0.65625,0.908203125,0.4375,0.095703125,0.376953125,0.408203125,0.283203125,0.294921875,0.978515625,-0.3828125,-0.4140625,0.03125,-0.240234375,0.521484375,4.81640625,1.884765625
Ty,0.36328125,0.375,0.03125,0.26953125,0.08984375,0.349609375,0.123046875,0.865234375,0.498046875,0.365234375,-0.75390625,-0.75390625,0.0,-0.283203125,-1.064453125,-2.998046875,-1.03125
Nevan,0.60174560546875,0.65631103515625,0.71197509765625,0.1407470703125,0.012451171875,0.315338134765625,0.079803466796875,0.220672607421875,0.228485107421875,0.228485107421875,0.702362060546875,0.815643310546875,-0.11328125,0.255706787109375,-1.039337158203125,-4.511749267578125,-0.882110595703125
Sya,0.6349145293397669,0.025391608924110187,0.18750000512591214,0.5020163730432614,0.6350137451681803,0.13299551763611817,0.13430135413273092,0.3756403873112504,0.125395761638174,0.13296411985265877,0.004286447451704589,0.003309884937152674,0.0004882812645519152,-0.7340089572689976,-0.27680452389267884,-5.117442063701674,-2.576839628718517
Rich,0.19612055935431272,0.12501077924389392,0.049684591591358185,0.2818225044757128,0.004243884468451142,0.6261895010247827,0.03966906957793981,0.19116139691323042,0.437743219663389,0.0004875987069681287,-1.3641146692680195,-1.3709525141166523,0.0068378448486328125,0.32296663732267916,-0.9113796814344823,-8.331792934332043,-2.0531880748458207
Gengar,0.29296875,0.0625,0.15625,0.01171875,0.5078125,0.5703125,0.32421875,0.3046875,0.1015625,0.1015625,-1.61328125,-1.35546875,-0.25390625,0.1640625,-0.1796875,-5.078125,-0.77734375
pasa,0.64536772113388,0.594787806388922,0.3946027776983101,0.3802271634431236,0.024909997831855435,0.23325771664531203,0.12506866654257465,0.007790724797814619,0.12778895922383526,0.12583203442773083,-1.7211321738959668,-1.4711016600394942,-0.2500305138546537,-0.5334845662255248,-0.23703920921616373,-4.566817679144151,-1.3966155542675551
Eason,0.63525390625,0.53125,0.3203125,0.25244140625,0.751953125,0.158203125,0.53466796875,0.888671875,0.166015625,0.166015625,-1.31103515625,-1.31005859375,-0.00048828125,-0.6787109375,0.0341796875,-2.919921875,-0.16650390625
