r_top_pred,r_jng_pred,r_mid_pred,r_bot_pred,r_sup_pred,obj_pred,b_top_pred,b_jng_pred,b_mid_pred,b_bot_pred,b_sup_pred,res
0.4501907229423523,0.45886170864105225,0.38215869665145874,0.5691136717796326,0.19320929050445557,Blue,0.5498092770576477,0.5411382913589478,0.6178413033485413,0.43088632822036743,0.8067907094955444,Blue
0.5387475490570068,0.4554618000984192,0.62610924243927,0.7076606750488281,0.36482691764831543,Blue,0.4612524211406708,0.5445381999015808,0.37389075756073,0.2923393249511719,0.6351730823516846,Blue
0.5098810791969299,0.47206568717956543,0.4665501117706299,0.41318875551223755,0.43373221158981323,Red,0.49011892080307007,0.5279343128204346,0.5334498882293701,0.5868112444877625,0.5662677884101868,Red
0.4140462875366211,0.5621441602706909,0.43793195486068726,0.31934118270874023,0.36013710498809814,Blue,0.5859537124633789,0.4378558099269867,0.5620680451393127,0.6806588172912598,0.6398628950119019,Blue
0.37724781036376953,0.434528112411499,0.3213315010070801,0.48268550634384155,0.4639742374420166,Red,0.6227521896362305,0.565471887588501,0.6786684989929199,0.5173144936561584,0.5360257625579834,Red
0.6408522129058838,0.32932764291763306,0.5068012475967407,0.37403905391693115,0.2908027172088623,Red,0.3591477870941162,0.6706723570823669,0.4931987226009369,0.6259609460830688,0.7091972827911377,Blue
0.1978664994239807,0.4210912585258484,0.28160804510116577,0.22424399852752686,0.1609821319580078,Red,0.8021335005760193,0.5789087414741516,0.7183919548988342,0.7757560014724731,0.8390178680419922,Red
0.4666796326637268,0.33574193716049194,0.449995219707489,0.5537737011909485,0.26178306341171265,Red,0.5333203673362732,0.6642580628395081,0.550004780292511,0.4462262988090515,0.7382169365882874,Blue
0.6518832445144653,0.5496759414672852,0.6541101336479187,0.7235444784164429,0.5383102893829346,Blue,0.3481167256832123,0.45032405853271484,0.3458898663520813,0.27645549178123474,0.46168968081474304,Red
0.6758627891540527,0.5740475654602051,0.7953514456748962,0.8755714893341064,0.7635257244110107,Blue,0.3241371810436249,0.42595240473747253,0.20464853942394257,0.12442854046821594,0.23647424578666687,Red
0.49535804986953735,0.3953315019607544,0.4830358028411865,0.40433353185653687,0.4388938546180725,Red,0.5046419501304626,0.6046684980392456,0.5169641971588135,0.5956664681434631,0.5611061453819275,Blue
0.5631518363952637,0.5698673725128174,0.5386988520622253,0.17941558361053467,0.5071489214897156,Blue,0.43684813380241394,0.4301326274871826,0.46130114793777466,0.8205844163894653,0.4928510785102844,Blue
0.2803876996040344,0.48340094089508057,0.29885798692703247,0.27277398109436035,0.3006244897842407,Red,0.7196123003959656,0.5165990591049194,0.7011420130729675,0.7272260189056396,0.6993755102157593,Red
0.4263189435005188,0.5122171640396118,0.34385693073272705,0.28185588121414185,0.6351094245910645,Red,0.5736810564994812,0.4877828359603882,0.656143069267273,0.7181441187858582,0.36489057540893555,Blue
0.3493420481681824,0.41418594121932983,0.37425076961517334,0.3314107060432434,0.5321441292762756,Red,0.6506579518318176,0.5858140587806702,0.6257492303848267,0.6685892939567566,0.46785587072372437,Red
0.3676260709762573,0.3228107690811157,0.33218085765838623,0.39532554149627686,0.2795994281768799,Red,0.6323739290237427,0.6771892309188843,0.6678191423416138,0.6046744585037231,0.7204005718231201,Blue
0.34090352058410645,0.3400578498840332,0.2999076247215271,0.2529500126838684,0.5277419090270996,Red,0.6590964794158936,0.6599421501159668,0.7000923752784729,0.7470499873161316,0.4722580909729004,Red
0.300434410572052,0.4881435036659241,0.34767836332321167,0.2792571187019348,0.6299422979354858,Red,0.699565589427948,0.5118564963340759,0.6523216366767883,0.7207428812980652,0.37005770206451416,Red
0.5631982088088989,0.5216919183731079,0.4160764813423157,0.40374821424484253,0.22863107919692993,Red,0.43680182099342346,0.4783081114292145,0.5839235186576843,0.5962517857551575,0.7713689208030701,Red
0.5559478998184204,0.2943604588508606,0.4535605311393738,0.3877875804901123,0.38524407148361206,Red,0.4440521001815796,0.7056395411491394,0.5464394688606262,0.6122124195098877,0.6147559285163879,Blue
0.5611060857772827,0.3404795527458191,0.3895392417907715,0.19356977939605713,0.4299701452255249,Red,0.4388938844203949,0.6595204472541809,0.6104607582092285,0.8064302206039429,0.5700298547744751,Blue
0.3554465174674988,0.239604651927948,0.23499226570129395,0.140913724899292,0.32737839221954346,Red,0.6445534825325012,0.760395348072052,0.765007734298706,0.859086275100708,0.6726216077804565,Red
0.4557293653488159,0.3119591474533081,0.3106103539466858,0.28450632095336914,0.3932296633720398,Red,0.5442706346511841,0.6880408525466919,0.6893896460533142,0.7154936790466309,0.6067703366279602,Blue
0.4809246063232422,0.5013134479522705,0.48698127269744873,0.20335441827774048,0.5446458458900452,Blue,0.5190753936767578,0.4986865520477295,0.5130187273025513,0.7966455817222595,0.45535415410995483,Red
0.3169792890548706,0.4187281131744385,0.3831756114959717,0.35603761672973633,0.39362233877182007,Red,0.6830207109451294,0.5812718868255615,0.6168243885040283,0.6439623832702637,0.6063776612281799,Red
0.5455777645111084,0.3912389278411865,0.6586763858795166,0.45225971937179565,0.7554275393486023,Blue,0.454422265291214,0.6087610721588135,0.341323584318161,0.5477402806282043,0.2445724457502365,Blue
0.6558175086975098,0.48694413900375366,0.41902977228164673,0.24162715673446655,0.24905544519424438,Red,0.34418246150016785,0.5130558609962463,0.5809702277183533,0.7583728432655334,0.7509445548057556,Blue
0.371307373046875,0.3672828674316406,0.19589132070541382,0.4695017337799072,0.38264942169189453,Red,0.628692626953125,0.6327171325683594,0.8041086792945862,0.5304982662200928,0.6173505783081055,Red
0.4547845721244812,0.4568387269973755,0.4997442364692688,0.7759319543838501,0.5786563754081726,Blue,0.5452154278755188,0.5431612730026245,0.5002557635307312,0.2240680605173111,0.4213436245918274,Red
0.5797932744026184,0.5438100099563599,0.46450889110565186,0.6973077654838562,0.34302467107772827,Red,0.4202067255973816,0.4561900198459625,0.5354911088943481,0.3026922345161438,0.6569753289222717,Blue
0.5121505856513977,0.49829500913619995,0.5341359376907349,0.10334014892578125,0.4535790681838989,Blue,0.4878494143486023,0.5017049908638,0.4658640921115875,0.8966598510742188,0.5464209318161011,Red
0.24608665704727173,0.259225070476532,0.2882695198059082,0.2292637825012207,0.33656829595565796,Red,0.7539133429527283,0.740774929523468,0.7117304801940918,0.7707362174987793,0.663431704044342,Red
0.47233766317367554,0.49842798709869385,0.35762858390808105,0.4944499731063843,0.5442222356796265,Blue,0.5276623368263245,0.5015720129013062,0.642371416091919,0.5055500268936157,0.45577776432037354,Blue
0.4856163263320923,0.5901767015457153,0.35005658864974976,0.19896650314331055,0.58238285779953,Red,0.5143836736679077,0.40982332825660706,0.6499434113502502,0.8010334968566895,0.41761714220046997,Red
0.5488872528076172,0.361270010471344,0.2959829568862915,0.2963787317276001,0.5214409828186035,Red,0.4511127769947052,0.638729989528656,0.7040170431137085,0.7036212682723999,0.4785589873790741,Red
0.2778362035751343,0.36652541160583496,0.2339656949043274,0.3167886734008789,0.4132090210914612,Red,0.7221637964248657,0.633474588394165,0.7660343050956726,0.6832113265991211,0.5867909789085388,Red
0.45812737941741943,0.6706210374832153,0.6315997838973999,0.5166928172111511,0.4113783836364746,Blue,0.5418726205825806,0.32937899231910706,0.3684002459049225,0.4833071827888489,0.5886216163635254,Red
0.7101237773895264,0.5415526032447815,0.5069750547409058,0.6050723791122437,0.5383647680282593,Blue,0.289876252412796,0.4584473967552185,0.49302491545677185,0.39492759108543396,0.4616352617740631,Blue
0.28946900367736816,0.48265784978866577,0.3906175494194031,0.41414493322372437,0.3233846426010132,Red,0.7105309963226318,0.5173421502113342,0.6093824505805969,0.5858550667762756,0.6766153573989868,Blue
0.325636625289917,0.4517762064933777,0.5224258899688721,0.3875002861022949,0.39007115364074707,Red,0.674363374710083,0.5482237935066223,0.47757408022880554,0.6124997138977051,0.6099288463592529,Red
0.3654046654701233,0.6843883991241455,0.6127836108207703,0.48924708366394043,0.632204532623291,Blue,0.6345953345298767,0.3156115710735321,0.38721638917922974,0.5107529163360596,0.367795467376709,Blue
0.48052746057510376,0.45732855796813965,0.44934016466140747,0.25192320346832275,0.26951366662979126,Red,0.5194725394248962,0.5426714420318604,0.5506598353385925,0.7480767965316772,0.7304863333702087,Red
0.2874809503555298,0.5946958065032959,0.31228107213974,0.4615899920463562,0.3365439176559448,Red,0.7125190496444702,0.4053041636943817,0.68771892786026,0.5384100079536438,0.6634560823440552,Red
0.5233475565910339,0.6252968311309814,0.3056178689002991,0.7403267621994019,0.5751423835754395,Blue,0.47665244340896606,0.37470313906669617,0.6943821310997009,0.25967326760292053,0.42485758662223816,Blue
0.4192361831665039,0.5116239786148071,0.4956289529800415,0.5188696384429932,0.6530476808547974,Blue,0.5807638168334961,0.4883759915828705,0.5043710470199585,0.48113036155700684,0.34695228934288025,Red
0.32740849256515503,0.4026787281036377,0.30088281631469727,0.33705300092697144,0.2645401954650879,Red,0.672591507434845,0.5973212718963623,0.6991171836853027,0.6629469990730286,0.7354598045349121,Red
0.4552280902862549,0.4842524528503418,0.3249198794364929,0.3980228900909424,0.2434176802635193,Red,0.5447719097137451,0.5157475471496582,0.6750801205635071,0.6019771099090576,0.7565823197364807,Blue
0.12021201848983765,0.3395865559577942,0.3608436584472656,0.4171116352081299,0.3679888844490051,Red,0.8797879815101624,0.6604134440422058,0.6391563415527344,0.5828883647918701,0.6320111155509949,Red
0.4675649404525757,0.5021529793739319,0.5417789816856384,0.4762841463088989,0.4523748755455017,Red,0.5324350595474243,0.4978470206260681,0.4582210183143616,0.5237158536911011,0.5476251244544983,Red
0.3389863967895508,0.34111279249191284,0.40879112482070923,0.4232638478279114,0.31781232357025146,Red,0.6610136032104492,0.6588872075080872,0.5912088751792908,0.5767361521720886,0.6821876764297485,Blue
0.3490527272224426,0.44389063119888306,0.3714401125907898,0.29429662227630615,0.4040544629096985,Red,0.6509472727775574,0.5561093688011169,0.6285598874092102,0.7057033777236938,0.5959455370903015,Blue
0.47490501403808594,0.4666525721549988,0.3723752498626709,0.20217543840408325,0.2948387861251831,Red,0.5250949859619141,0.5333474278450012,0.6276247501373291,0.7978245615959167,0.7051612138748169,Red
0.4154667258262634,0.44447338581085205,0.2553451657295227,0.3970283269882202,0.3172931671142578,Red,0.5845332741737366,0.555526614189148,0.7446548342704773,0.6029716730117798,0.6827068328857422,Red
0.48263055086135864,0.43062740564346313,0.27640092372894287,0.44962626695632935,0.17693746089935303,Red,0.5173694491386414,0.5693725943565369,0.7235990762710571,0.5503737330436707,0.823062539100647,Red
0.449282169342041,0.5544323921203613,0.5796627998352051,0.5971202850341797,0.46491533517837524,Blue,0.550717830657959,0.4455675780773163,0.4203372299671173,0.4028797447681427,0.5350846648216248,Blue
0.30410635471343994,0.5247941613197327,0.431998074054718,0.34160923957824707,0.3177958130836487,Blue,0.6958936452865601,0.47520583868026733,0.568001925945282,0.6583907604217529,0.6822041869163513,Blue
0.37731558084487915,0.8457509875297546,0.5036935210227966,0.6698137521743774,0.6028628349304199,Blue,0.6226844191551208,0.15424901247024536,0.49630647897720337,0.33018627762794495,0.39713719487190247,Blue
0.5711015462875366,0.47741347551345825,0.4273110032081604,0.6408125758171082,0.5074149370193481,Blue,0.428898423910141,0.5225865244865417,0.5726889967918396,0.35918742418289185,0.49258503317832947,Blue
0.5266200304031372,0.5818274617195129,0.49341142177581787,0.38252854347229004,0.583926796913147,Red,0.4733799397945404,0.41817253828048706,0.5065885782241821,0.61747145652771,0.416073203086853,Blue
0.39077597856521606,0.2589871287345886,0.2777634263038635,0.298159122467041,0.5021342039108276,Red,0.6092240214347839,0.7410128712654114,0.7222365736961365,0.701840877532959,0.49786576628685,Red
0.5538008213043213,0.33507609367370605,0.4623042941093445,0.5741401314735413,0.5702722072601318,Blue,0.4461991488933563,0.664923906326294,0.5376957058906555,0.42585986852645874,0.42972779273986816,Red
0.3041797876358032,0.3605617880821228,0.5411617159843445,0.4533693790435791,0.4459071159362793,Blue,0.6958202123641968,0.6394382119178772,0.4588382840156555,0.5466306209564209,0.5540928840637207,Red
0.40129560232162476,0.3160257339477539,0.41697680950164795,0.362626850605011,0.390323281288147,Red,0.5987043976783752,0.6839742660522461,0.583023190498352,0.637373149394989,0.609676718711853,Blue
0.3326587677001953,0.4142601490020752,0.4357479214668274,0.15491235256195068,0.25650638341903687,Red,0.6673412322998047,0.5857398509979248,0.5642520785331726,0.8450876474380493,0.7434936165809631,Red
0.20874637365341187,0.4608141779899597,0.32809919118881226,0.4388408660888672,0.46243834495544434,Red,0.7912536263465881,0.5391858220100403,0.6719008088111877,0.5611591339111328,0.5375616550445557,Red
0.20434832572937012,0.24425238370895386,0.409809410572052,0.5381264686584473,0.511269211769104,Red,0.7956516742706299,0.7557476162910461,0.590190589427948,0.46187353134155273,0.4887308180332184,Blue
0.2939990758895874,0.3780894875526428,0.30617690086364746,0.4490968585014343,0.5055713057518005,Red,0.7060009241104126,0.6219105124473572,0.6938230991363525,0.5509031414985657,0.49442869424819946,Blue
0.5595026016235352,0.43493205308914185,0.43888723850250244,0.530913770198822,0.43844133615493774,Blue,0.44049736857414246,0.5650679469108582,0.5611127614974976,0.469086229801178,0.5615586638450623,Blue
0.649552583694458,0.5673467516899109,0.8164654970169067,0.479370653629303,0.6308515071868896,Blue,0.350447416305542,0.4326532483100891,0.18353451788425446,0.520629346370697,0.36914849281311035,Blue
0.5666470527648926,0.6755431890487671,0.5525066256523132,0.5311425924301147,0.4276696443557739,Blue,0.4333529770374298,0.3244568407535553,0.44749337434768677,0.46885743737220764,0.5723303556442261,Blue
0.34312552213668823,0.2701175808906555,0.37697380781173706,0.3610602617263794,0.261727511882782,Red,0.6568744778633118,0.7298824191093445,0.6230261921882629,0.6389397382736206,0.738272488117218,Red
0.4097543954849243,0.5111772418022156,0.4831862449645996,0.48273611068725586,0.4008496403694153,Red,0.5902456045150757,0.4888227581977844,0.5168137550354004,0.5172638893127441,0.5991503596305847,Red
0.6636340618133545,0.48421555757522583,0.44166529178619385,0.6511970162391663,0.3675100803375244,Blue,0.3363659679889679,0.5157844424247742,0.5583347082138062,0.34880298376083374,0.6324899196624756,Blue
0.24309629201889038,0.47534340620040894,0.3493877649307251,0.41131824254989624,0.23591750860214233,Blue,0.7569037079811096,0.5246565937995911,0.6506122350692749,0.5886817574501038,0.7640824913978577,Blue
0.5863639116287231,0.47166627645492554,0.44649314880371094,0.44264674186706543,0.6080436110496521,Blue,0.41363605856895447,0.5283337235450745,0.5535068511962891,0.5573532581329346,0.3919563889503479,Blue
0.3941481113433838,0.5764210224151611,0.3575283885002136,0.4518027901649475,0.4698202610015869,Red,0.6058518886566162,0.42357897758483887,0.6424716114997864,0.5481972098350525,0.5301797389984131,Red
0.18704324960708618,0.35638129711151123,0.2360459566116333,0.27179187536239624,0.29536473751068115,Red,0.8129567503929138,0.6436187028884888,0.7639540433883667,0.7282081246376038,0.7046352624893188,Red
0.28016185760498047,0.3757755160331726,0.36634373664855957,0.24897098541259766,0.3785029649734497,Red,0.7198381423950195,0.6242244839668274,0.6336562633514404,0.7510290145874023,0.6214970350265503,Red
0.2941492795944214,0.358113169670105,0.41908740997314453,0.40229833126068115,0.3446034789085388,Red,0.7058507204055786,0.641886830329895,0.5809125900268555,0.5977016687393188,0.6553965210914612,Red
0.5027101039886475,0.5849535465240479,0.6946402788162231,0.33249348402023315,0.5638178586959839,Blue,0.49728989601135254,0.41504642367362976,0.30535972118377686,0.6675065159797668,0.4361821413040161,Red
0.4991164803504944,0.3151385188102722,0.5040873885154724,0.44152194261550903,0.46131205558776855,Red,0.5008835196495056,0.6848614811897278,0.4959126114845276,0.558478057384491,0.5386879444122314,Red
0.40188878774642944,0.3888511061668396,0.3167433738708496,0.21809810400009155,0.5148502588272095,Red,0.5981112122535706,0.6111488938331604,0.6832566261291504,0.7819018959999084,0.4851497709751129,Red
0.404049813747406,0.4922155737876892,0.553842306137085,0.41475075483322144,0.5790960192680359,Red,0.595950186252594,0.5077844262123108,0.44615766406059265,0.5852492451667786,0.4209039807319641,Blue
0.4712405204772949,0.32661980390548706,0.5040614604949951,0.31608742475509644,0.4921901226043701,Red,0.5287594795227051,0.6733801960945129,0.4959385395050049,0.6839125752449036,0.5078098773956299,Red
0.43948471546173096,0.27734774351119995,0.4601624011993408,0.5591304302215576,0.3574511408805847,Red,0.560515284538269,0.7226522564888,0.5398375988006592,0.44086953997612,0.6425488591194153,Blue
0.4085155725479126,0.38756734132766724,0.4028489589691162,0.29536592960357666,0.26512640714645386,Red,0.5914844274520874,0.6124326586723328,0.5971510410308838,0.7046340703964233,0.7348735928535461,Red
0.4690443277359009,0.552914023399353,0.4135710597038269,0.5233612060546875,0.41950464248657227,Red,0.5309556722640991,0.447085976600647,0.5864289402961731,0.4766387641429901,0.5804953575134277,Blue
0.35148143768310547,0.4991360306739807,0.4803345799446106,0.3672451376914978,0.5246410369873047,Red,0.6485185623168945,0.5008639693260193,0.5196654200553894,0.6327548623085022,0.4753589332103729,Red
0.4772382974624634,0.35713422298431396,0.46862977743148804,0.3845216631889343,0.4619714021682739,Blue,0.5227617025375366,0.642865777015686,0.531370222568512,0.6154783368110657,0.5380285978317261,Red
0.35670530796051025,0.28677982091903687,0.4072411060333252,0.581031084060669,0.3661929965019226,Red,0.6432946920394897,0.7132201790809631,0.5927588939666748,0.41896894574165344,0.6338070034980774,Blue
0.4120064973831177,0.43352603912353516,0.408153235912323,0.17685264348983765,0.49976420402526855,Red,0.5879935026168823,0.5664739608764648,0.591846764087677,0.8231473565101624,0.5002357959747314,Blue
0.41075313091278076,0.39609819650650024,0.5479202270507812,0.213758647441864,0.6435573101043701,Blue,0.5892468690872192,0.6039018034934998,0.45207977294921875,0.786241352558136,0.3564426898956299,Red
0.28999263048171997,0.7317739725112915,0.5516946315765381,0.26299548149108887,0.5516412258148193,Red,0.71000736951828,0.2682260274887085,0.4483053982257843,0.7370045185089111,0.44835877418518066,Red
0.42731600999832153,0.4465172290802002,0.2658725380897522,0.39186835289001465,0.42316919565200806,Red,0.5726839900016785,0.5534827709197998,0.7341274619102478,0.6081316471099854,0.5768308043479919,Red
0.6685120463371277,0.5891022682189941,0.6316365003585815,0.5810437202453613,0.537172794342041,Blue,0.3314879536628723,0.41089770197868347,0.36836352944374084,0.41895627975463867,0.462827205657959,Red
0.31767046451568604,0.44136011600494385,0.49202245473861694,0.42607057094573975,0.2599313259124756,Red,0.682329535484314,0.5586398839950562,0.5079775452613831,0.5739294290542603,0.7400686740875244,Red
0.8782983422279358,0.4369589686393738,0.516281008720398,0.4938068985939026,0.5184881687164307,Blue,0.12170164287090302,0.5630410313606262,0.48371896147727966,0.5061931014060974,0.48151180148124695,Red
0.32204824686050415,0.22903072834014893,0.24517178535461426,0.20885342359542847,0.38624465465545654,Red,0.6779517531394958,0.7709692716598511,0.7548282146453857,0.7911465764045715,0.6137553453445435,Red
0.5200033187866211,0.4125977158546448,0.6176956295967102,0.4072043299674988,0.4509873390197754,Blue,0.4799966812133789,0.5874022841453552,0.3823043704032898,0.5927956700325012,0.5490126609802246,Red
0.30736202001571655,0.5343887805938721,0.38192451000213623,0.3658018708229065,0.49991220235824585,Red,0.6926379799842834,0.46561121940612793,0.6180754899978638,0.6341981291770935,0.5000877976417542,Red
0.6627626419067383,0.527533233165741,0.6354997158050537,0.6273627281188965,0.4688386917114258,Blue,0.33723732829093933,0.47246676683425903,0.3645003139972687,0.3726373016834259,0.5311613082885742,Blue
0.32878005504608154,0.19794929027557373,0.40017205476760864,0.37693333625793457,0.4960426092147827,Red,0.6712199449539185,0.8020507097244263,0.5998279452323914,0.6230666637420654,0.5039573907852173,Blue
0.5278956890106201,0.3505910634994507,0.465387761592865,0.480759859085083,0.5233535170555115,Blue,0.4721043109893799,0.6494089365005493,0.534612238407135,0.519240140914917,0.4766464829444885,Blue
0.7027689814567566,0.5120911598205566,0.6508364677429199,0.43348127603530884,0.4878144860267639,Blue,0.2972310185432434,0.48790884017944336,0.3491635322570801,0.5665187239646912,0.5121855139732361,Blue
0.6002905368804932,0.6229453086853027,0.39209502935409546,0.35349422693252563,0.32224607467651367,Blue,0.39970946311950684,0.37705469131469727,0.6079049706459045,0.6465057730674744,0.6777539253234863,Red
0.22731375694274902,0.4649774432182312,0.5677214860916138,0.20115578174591064,0.4350404739379883,Red,0.772686243057251,0.5350225567817688,0.43227848410606384,0.7988442182540894,0.5649595260620117,Blue
0.40581732988357544,0.3230488896369934,0.557542622089386,0.3908348083496094,0.1741960048675537,Red,0.5941826701164246,0.6769511103630066,0.442457377910614,0.6091651916503906,0.8258039951324463,Red
